lcTime pitch roll yaw velE velN velU lat lon height biasGx biasGy biasGz biasAx biasAy biasAz leverx levery leverz dt psrCorr psrRateDrift utc
1730951797 -1.657819419185e+00 2.871208525891e+00 -1.492408450586e+02 3.074712966349e+00 -5.345218395181e+00 -2.835588362640e-01 5.595476929635e-01 2.073764633364e+00 1.047455643782e+02 -5.771251103499e-04 -5.359515409381e-04 2.924334940309e-05 -1.082889569320e-01 -2.408591496465e-01 9.710307772682e-01 9.982565382913e-03 1.000440739177e-02 6.476145354850e-01 4.888836849771e-03 -1.331771806922e+05 7.353511211333e-01 0.000000000000e+00 
1730951797 -2.268436006663e+00 3.175530972562e+00 -1.494279494800e+02 2.908796655854e+00 -5.226105712913e+00 -2.544113807407e-01 5.595468761409e-01 2.073765134210e+00 1.044332733512e+02 -5.767101172969e-04 -5.346984017273e-04 3.735826966246e-05 -1.099374616504e-01 -2.393640039930e-01 9.710353629799e-01 9.982412948992e-03 1.000406840297e-02 6.476148798484e-01 4.888582312248e-03 -1.331762843067e+05 7.676082101724e-01 0.000000000000e+00 
1730951797 -2.689890999216e+00 2.877273056617e+00 -1.491480085413e+02 2.507578064971e+00 -4.547728959722e+00 -2.423974867181e-01 5.595461376586e-01 2.073765647160e+00 1.043027164815e+02 -5.758830703418e-04 -5.343065516888e-04 3.875618066523e-05 -1.094196254528e-01 -2.375074003549e-01 9.709162400618e-01 9.982318326101e-03 1.000423871714e-02 6.476590410475e-01 4.888793068969e-03 -1.331749418176e+05 8.509544822487e-01 0.000000000000e+00 
1730951797 -3.273789495888e+00 3.631517001210e+00 -1.491471042903e+02 2.359117301848e+00 -4.236255260737e+00 -3.257253031025e-01 5.595455442268e-01 2.073766053328e+00 1.038160356835e+02 -5.741443772198e-04 -5.329855327134e-04 3.888575386104e-05 -1.110540560477e-01 -2.323443156255e-01 9.709915861494e-01 9.982183055769e-03 1.000407378726e-02 6.480196343618e-01 4.888499345158e-03 -1.331740805492e+05 8.728229073537e-01 0.000000000000e+00 
1730951798 -4.006252966754e+00 3.234469644290e+00 -1.511532174000e+02 2.175205713919e+00 -4.231362565757e+00 -3.617143732365e-01 5.595449200696e-01 2.073766473057e+00 1.037920512609e+02 -5.734214877306e-04 -5.324888824460e-04 3.935888369592e-05 -1.108782142392e-01 -2.304475169233e-01 9.702582938325e-01 9.982112390490e-03 1.000443235815e-02 6.482201201067e-01 4.888874995166e-03 -1.331728295246e+05 9.147112833767e-01 0.000000000000e+00 
1730951798 -3.771590983944e+00 4.092168033526e+00 -1.565057608376e+02 1.819512255637e+00 -4.438006808212e+00 -2.988552603084e-01 5.595442474051e-01 2.073766838203e+00 1.039042295142e+02 -5.734023159214e-04 -5.320265733159e-04 4.159313653599e-05 -1.107311749847e-01 -2.304296755669e-01 9.691636896862e-01 9.982363752324e-03 1.000484032377e-02 6.483762101437e-01 4.889200541104e-03 -1.331717285893e+05 9.052171047029e-01 0.000000000000e+00 
1730951798 -4.078828165287e+00 3.318894829760e+00 -1.636317306243e+02 1.269116660610e+00 -4.619518060877e+00 -2.638234814775e-01 5.595435539899e-01 2.073766928409e+00 1.039699411315e+02 -5.739798199387e-04 -5.279816720227e-04 6.079035703302e-05 -1.183485396220e-01 -2.294231979500e-01 9.681542398145e-01 9.982085836822e-03 1.000436456736e-02 6.483624471614e-01 4.888193464598e-03 -1.331710313124e+05 8.422594638498e-01 0.000000000000e+00 
1730951798 -4.315051390769e+00 3.165248618617e+00 -1.717257657720e+02 6.045834532454e-01 -4.820153411304e+00 -3.421466232137e-01 5.595428699697e-01 2.073766992582e+00 1.036041713550e+02 -5.733101974693e-04 -5.257011391331e-04 6.982077964025e-05 -1.225366016840e-01 -2.262142660174e-01 9.679695464478e-01 9.981663399823e-03 1.000367591383e-02 6.483921394582e-01 4.887375508285e-03 -1.331706524768e+05 7.746773075054e-01 0.000000000000e+00 
1730951798 -4.478830519255e+00 2.653691492526e+00 -1.787461152063e+02 1.526359751951e-01 -4.797099303665e+00 -2.850172689618e-01 5.595422029982e-01 2.073767070901e+00 1.028270176265e+02 -5.716698534391e-04 -5.251938817734e-04 6.400799050197e-05 -1.232277780175e-01 -2.216379642047e-01 9.696396887133e-01 9.980924696238e-03 1.000282722090e-02 6.484057680548e-01 4.885595012690e-03 -1.331702262407e+05 7.559797213458e-01 0.000000000000e+00 
1730951798 -4.216238642460e+00 1.664803110358e+00 1.728739685524e+02 -4.951938854842e-01 -4.697405963526e+00 -3.421103376790e-01 5.595415816701e-01 2.073767059623e+00 1.021112209468e+02 -5.694663067590e-04 -5.246687513547e-04 5.694971436823e-05 -1.240353776101e-01 -2.158246288530e-01 9.706117633513e-01 9.979536813390e-03 1.000143293465e-02 6.481253983936e-01 4.884225328801e-03 -1.331697586264e+05 7.417345869925e-01 0.000000000000e+00 
1730951799 -4.250857126527e+00 1.536185779875e+00 1.642261809670e+02 -1.188281722869e+00 -4.789411613391e+00 -3.744067597378e-01 5.595409194894e-01 2.073766928883e+00 1.014141277506e+02 -5.675858106358e-04 -5.241367101579e-04 5.067647908753e-05 -1.251957373843e-01 -2.114006353786e-01 9.714114029476e-01 9.978710710914e-03 1.000014591723e-02 6.478993906421e-01 4.883261311127e-03 -1.331693842884e+05 7.114592053535e-01 0.000000000000e+00 
1730951799 -4.301237618951e+00 8.912085850840e-01 1.561942239724e+02 -1.848522851651e+00 -4.825424323487e+00 -3.445843332362e-01 5.595402242630e-01 2.073766723346e+00 1.010432204257e+02 -5.658836505372e-04 -5.239463663003e-04 3.973278249395e-05 -1.255527480791e-01 -2.085557615676e-01 9.720336355888e-01 9.978142667418e-03 9.999375202382e-03 6.477605004703e-01 4.882532015696e-03 -1.331685137840e+05 7.335571601148e-01 0.000000000000e+00 
1730951799 -5.155319864131e+00 4.406111362318e-02 1.478263014113e+02 -2.707261799948e+00 -4.844890407450e+00 -4.558353453249e-01 5.595395454396e-01 2.073766306473e+00 1.003085838350e+02 -5.636365102129e-04 -5.219132540163e-04 3.747036584286e-05 -1.299640135332e-01 -2.051195715272e-01 9.727551588714e-01 9.977340749706e-03 9.998435444621e-03 6.477391735553e-01 4.882039149227e-03 -1.331686307344e+05 6.218899647840e-01 0.000000000000e+00 
1730951799 -4.491318721756e+00 6.104189672117e-03 1.419458530498e+02 -3.368565270395e+00 -4.739445860789e+00 -4.977066954466e-01 5.595388941066e-01 2.073765774778e+00 9.912926461172e+01 -5.600205657898e-04 -5.208379355633e-04 3.467707860273e-05 -1.338078213083e-01 -1.989271505927e-01 9.738795316863e-01 9.977283823637e-03 9.996537387229e-03 6.473499224504e-01 4.881280165932e-03 -1.331693544070e+05 4.629018660515e-01 0.000000000000e+00 
1730951799 -4.646455647978e+00 -1.007309393115e+00 1.391189969889e+02 -3.724329088459e+00 -4.711828059700e+00 -6.547755656416e-01 5.595382560427e-01 2.073765188943e+00 9.804495292850e+01 -5.554432920857e-04 -5.201249667849e-04 3.188379009584e-05 -1.379749818386e-01 -1.911996879872e-01 9.742627275410e-01 9.977229684728e-03 9.994858586531e-03 6.470219032505e-01 4.881364298242e-03 -1.331695478491e+05 4.081043678439e-01 0.000000000000e+00 
1730951799 -5.223172782846e+00 -9.557873496633e-02 1.377357904656e+02 -4.004769939030e+00 -4.764980731369e+00 -6.412106117884e-01 5.595375665357e-01 2.073764515599e+00 9.716002830883e+01 -5.526688572990e-04 -5.192318068073e-04 2.934236170978e-05 -1.415965246358e-01 -1.874936880040e-01 9.747490848424e-01 9.977686098254e-03 9.994030121162e-03 6.468633162492e-01 4.880828595555e-03 -1.331692285203e+05 4.229019373177e-01 0.000000000000e+00 
1730951800 -4.065363374345e+00 -1.790887390059e-01 1.375410047099e+02 -4.103273444744e+00 -4.853500384505e+00 -6.560763354956e-01 5.595368733052e-01 2.073763777445e+00 9.633202081013e+01 -5.501527322067e-04 -5.176884884986e-04 2.950910907122e-05 -1.463725962943e-01 -1.848629332397e-01 9.738990991605e-01 9.978216611318e-03 9.993098118673e-03 6.466275720284e-01 4.880256299769e-03 -1.331689617024e+05 4.221554197662e-01 0.000000000000e+00 
1730951800 -3.408949171510e+00 -8.933698254844e-01 1.385727650090e+02 -4.504202065372e+00 -5.471877065220e+00 -6.180726774542e-01 5.595361404527e-01 2.073762977681e+00 9.544582946392e+01 -5.480517374978e-04 -5.154973632171e-04 3.296096642719e-05 -1.519091753530e-01 -1.835295150542e-01 9.733846881831e-01 9.978647505035e-03 9.992285003072e-03 6.464250730007e-01 4.879610748502e-03 -1.331684245329e+05 4.775245513466e-01 0.000000000000e+00 
1730951800 -3.221088422894e+00 -6.094867712661e-01 1.393312529214e+02 -4.931023753289e+00 -6.108231364949e+00 -6.303057743018e-01 5.595352814584e-01 2.073762051368e+00 9.416625649077e+01 -5.469121518256e-04 -5.133109599648e-04 3.792196746881e-05 -1.568321928177e-01 -1.837193733506e-01 9.733254677519e-01 9.979281853527e-03 9.991589153883e-03 6.463229105859e-01 4.878395084191e-03 -1.331689145923e+05 3.908013794234e-01 0.000000000000e+00 
1730951800 -3.145355487133e+00 -1.524300106431e+00 1.393665638391e+02 -5.338925348665e+00 -6.548456855327e+00 -6.250248169928e-01 5.595343386625e-01 2.073761079279e+00 9.302633947055e+01 -5.457788035796e-04 -5.117462775036e-04 4.072741308968e-05 -1.608608091840e-01 -1.835574244262e-01 9.733146633952e-01 9.979789016381e-03 9.991212317942e-03 6.462877870124e-01 4.877504704758e-03 -1.331690427710e+05 3.610786595764e-01 0.000000000000e+00 
1730951800 -3.588733669966e+00 -1.906568267850e+00 1.396520068387e+02 -5.624747723875e+00 -6.931103337348e+00 -7.083889415862e-01 5.595333310295e-01 2.073760024228e+00 9.178901865369e+01 -5.447515285216e-04 -5.101240903390e-04 4.486546101788e-05 -1.648993739925e-01 -1.836305895356e-01 9.734094747583e-01 9.980286010223e-03 9.990984455299e-03 6.462780718974e-01 4.876826169920e-03 -1.331691352728e+05 3.439600012762e-01 0.000000000000e+00 
1730951801 -4.024861377513e+00 -2.078913584421e+00 1.410154205174e+02 -5.700200483305e+00 -7.346662926807e+00 -9.218162986069e-01 5.595321930143e-01 2.073758916846e+00 9.062101685977e+01 -5.460843384467e-04 -5.092458948926e-04 4.376831524879e-05 -1.652178702358e-01 -1.870070637139e-01 9.723207852962e-01 9.980614915986e-03 9.990705124933e-03 6.463169194336e-01 4.875133640996e-03 -1.331693887659e+05 2.907946052540e-01 0.000000000000e+00 
1730951801 -3.521371327543e+00 -2.173647921668e+00 1.415517874281e+02 -5.787602967083e+00 -7.588486927997e+00 -6.751987518023e-01 5.595309397926e-01 2.073757782575e+00 8.936500054313e+01 -5.489974901317e-04 -5.091986915105e-04 3.696135580791e-05 -1.623471781954e-01 -1.921937995414e-01 9.727204877117e-01 9.980620787438e-03 9.990462387479e-03 6.464296971292e-01 4.874720350480e-03 -1.331696106992e+05 2.507422521323e-01 0.000000000000e+00 
1730951801 -3.700721089178e+00 -1.301612669348e+00 1.423207571530e+02 -5.609518001590e+00 -7.458998872802e+00 -7.934065868194e-01 5.595296765815e-01 2.073756657508e+00 8.811080160712e+01 -5.520364023598e-04 -5.094282711347e-04 3.163399219551e-05 -1.586278061327e-01 -1.970427107089e-01 9.723583323250e-01 9.979942119368e-03 9.989982189458e-03 6.465772695298e-01 4.873379382307e-03 -1.331698114461e+05 2.200003385422e-01 0.000000000000e+00 
1730951801 -3.910200428511e+00 -1.958915625414e+00 1.435280428492e+02 -5.056558036012e+00 -7.042828754907e+00 -7.498687588419e-01 5.595284309075e-01 2.073755577337e+00 8.682531102799e+01 -5.554996738037e-04 -5.095443082593e-04 2.722860628130e-05 -1.542804623086e-01 -2.027331269026e-01 9.722200656149e-01 9.979468186290e-03 9.989232057036e-03 6.465789518692e-01 4.872754528221e-03 -1.331701065378e+05 1.829803904862e-01 0.000000000000e+00 
1730951801 -3.868580207183e+00 -2.145796920083e+00 1.456571606843e+02 -4.504186241103e+00 -6.668681967848e+00 -7.387017186725e-01 5.595272640590e-01 2.073754577887e+00 8.561833753240e+01 -5.593695447626e-04 -5.092101070439e-04 2.902323829343e-05 -1.494570616668e-01 -2.094635448171e-01 9.718817182014e-01 9.978934558499e-03 9.988442037893e-03 6.465454515619e-01 4.872600695659e-03 -1.331700667973e+05 2.129426271649e-01 0.000000000000e+00 
1730951801 -3.869198422717e+00 -2.543473165749e+00 1.489975358686e+02 -3.815704514148e+00 -6.550409076499e+00 -5.834938452459e-01 5.595260836858e-01 2.073753696232e+00 8.452395836164e+01 -5.635878761851e-04 -5.092971036402e-04 2.578972367787e-05 -1.434317152284e-01 -2.167458859699e-01 9.722433313185e-01 9.978395405568e-03 9.987422361307e-03 6.464276147632e-01 4.874565197528e-03 -1.331701271910e+05 2.124499234723e-01 0.000000000000e+00 
1730951802 -3.891946984201e+00 -2.059719537425e+00 1.538623972926e+02 -3.231771705406e+00 -6.768109357899e+00 -6.886128449453e-01 5.595249296581e-01 2.073752918788e+00 8.344642937512e+01 -5.672628578932e-04 -5.089739130608e-04 2.740355044672e-05 -1.385386630259e-01 -2.237341083153e-01 9.715988519282e-01 9.977459953005e-03 9.986494671057e-03 6.464342993632e-01 4.874518580250e-03 -1.331702922058e+05 1.958913269334e-01 0.000000000000e+00 
1730951802 -4.241494761143e+00 -1.853844345591e+00 1.572246566768e+02 -2.998478245566e+00 -7.256821926203e+00 -7.142558150067e-01 5.595237299361e-01 2.073752209536e+00 8.241862387659e+01 -5.703517520387e-04 -5.082324096428e-04 3.359341486369e-05 -1.348018283967e-01 -2.304207302060e-01 9.708415574219e-01 9.976586330305e-03 9.985595276173e-03 6.463766192378e-01 4.874356133351e-03 -1.331707479462e+05 1.297233104257e-01 0.000000000000e+00 
1730951802 -4.331449842506e+00 -1.141155321311e+00 1.614871738851e+02 -2.568363045381e+00 -7.911724775011e+00 -8.129346708532e-01 5.595224560909e-01 2.073751588412e+00 8.127747231923e+01 -5.726090740428e-04 -5.078475348505e-04 3.776971965389e-05 -1.320548680981e-01 -2.354341096960e-01 9.699995392671e-01 9.975551602047e-03 9.984772986594e-03 6.463671562950e-01 4.873311717934e-03 -1.331709982430e+05 1.080731797323e-01 0.000000000000e+00 
1730951802 -3.890136627215e+00 -1.883431492464e+00 1.658185042593e+02 -2.115201266015e+00 -8.488191550529e+00 -8.107597742446e-01 5.595211356309e-01 2.073751015152e+00 8.010064291739e+01 -5.740931849116e-04 -5.065331362580e-04 5.030425615303e-05 -1.320854753023e-01 -2.402496047319e-01 9.686240317108e-01 9.975420129615e-03 9.984617245445e-03 6.463682263605e-01 4.873054106064e-03 -1.331714129134e+05 6.975613778779e-02 0.000000000000e+00 
1730951802 -4.422127807835e+00 -1.585156297418e+00 1.699474886429e+02 -1.545328703956e+00 -9.006711967984e+00 -8.393454520644e-01 5.595196819568e-01 2.073750599328e+00 7.894570045573e+01 -5.756402173932e-04 -5.063521130507e-04 5.530509237306e-05 -1.298824503527e-01 -2.441205168867e-01 9.676604502324e-01 9.974930013825e-03 9.984022243956e-03 6.463244811120e-01 4.872317981010e-03 -1.331725894712e+05 -9.811910738536e-02 0.000000000000e+00 
1730951802 -3.804858499965e+00 -1.641331031030e+00 1.743124552069e+02 -9.061206565839e-01 -9.418969561766e+00 -8.058316168255e-01 5.595181962443e-01 2.073750283556e+00 7.785724466319e+01 -5.764861212112e-04 -5.057866824962e-04 6.334404443565e-05 -1.298436729269e-01 -2.471724988876e-01 9.665051355168e-01 9.974805260506e-03 9.983922879514e-03 6.463374546499e-01 4.872172847011e-03 -1.331730610593e+05 -1.286296940872e-01 0.000000000000e+00 
1730951803 -4.224581623908e+00 -4.871346610730e-01 1.793376516694e+02 -1.288431363438e-01 -9.775300225246e+00 -8.093142708419e-01 5.595166334269e-01 2.073750053683e+00 7.696217768024e+01 -5.774670764584e-04 -5.046455947114e-04 7.789581907708e-05 -1.302781648002e-01 -2.519388118121e-01 9.651941408412e-01 9.974520615948e-03 9.983880606966e-03 6.463274974618e-01 4.872371478294e-03 -1.331737888385e+05 -2.091817427972e-01 0.000000000000e+00 
1730951803 -3.787206688399e+00 2.112969637310e-01 -1.750024905049e+02 8.669320220786e-01 -9.732314679698e+00 -6.602251144030e-01 5.595150732145e-01 2.073750015340e+00 7.592609201047e+01 -5.778753974000e-04 -5.038319288186e-04 8.906959154375e-05 -1.319882702266e-01 -2.545608705420e-01 9.650021081788e-01 9.974508473723e-03 9.984028067769e-03 6.463207499267e-01 4.872756390446e-03 -1.331742884056e+05 -2.296531341753e-01 0.000000000000e+00 
1730951803 -3.900692488522e+00 3.765069256901e-01 -1.682675150343e+02 1.816981253053e+00 -8.938460999319e+00 -6.930513003293e-01 5.595135483462e-01 2.073750195183e+00 7.531920375842e+01 -5.782401098556e-04 -5.033287638026e-04 9.786256550917e-05 -1.319491398381e-01 -2.575093021931e-01 9.639170219940e-01 9.974072014780e-03 9.984025626375e-03 6.463282327865e-01 4.873292420218e-03 -1.331745259664e+05 -2.363670303416e-01 0.000000000000e+00 
1730951803 -4.310651054858e+00 -3.386059504616e-01 -1.611399754068e+02 2.635419358261e+00 -7.998001596847e+00 -6.555266559117e-01 5.595121411031e-01 2.073750561133e+00 7.469487082977e+01 -5.785529451637e-04 -5.027531869218e-04 1.087363731923e-04 -1.314565247441e-01 -2.610429970044e-01 9.632255775599e-01 9.973868011259e-03 9.983854172631e-03 6.462578159656e-01 4.874176431563e-03 -1.331749185757e+05 -2.631516478539e-01 0.000000000000e+00 
1730951803 -3.555730651268e+00 -1.064676355329e+00 -1.541784897548e+02 3.543672016625e+00 -7.601619137842e+00 -6.636630103976e-01 5.595108149995e-01 2.073751101453e+00 7.416804182702e+01 -5.786566567655e-04 -5.021954116005e-04 1.202174529033e-04 -1.301239711787e-01 -2.653549581785e-01 9.615935186403e-01 9.974137563418e-03 9.984013454477e-03 6.463108191610e-01 4.875019859751e-03 -1.331752788640e+05 -2.878014901859e-01 0.000000000000e+00 
1730951803 -4.642950909058e+00 8.258456846034e-01 -1.453536864404e+02 4.759634616529e+00 -7.145314204058e+00 -6.404116369155e-01 5.595095718058e-01 2.073751806366e+00 7.324530295539e+01 -5.787787265901e-04 -5.016021651973e-04 1.323160590518e-04 -1.300888102385e-01 -2.681918499657e-01 9.616459806172e-01 9.973914355059e-03 9.983972112150e-03 6.462191348578e-01 4.875842288546e-03 -1.331765172645e+05 -4.232464771070e-01 0.000000000000e+00 
1730951804 -4.483211987433e+00 1.003439224571e+00 -1.343554598762e+02 5.974545106909e+00 -6.144530493975e+00 -6.768023057815e-01 5.595084761100e-01 2.073752699295e+00 7.231808479108e+01 -5.791320010289e-04 -5.011401258258e-04 1.458647550144e-04 -1.315146951058e-01 -2.692889171307e-01 9.611735675660e-01 9.973662882011e-03 9.984111881115e-03 6.461367624922e-01 4.876523906945e-03 -1.331777645587e+05 -5.350777557779e-01 0.000000000000e+00 
1730951804 -3.484574790603e+00 7.773061694445e-01 -1.253114087931e+02 7.070388996085e+00 -5.265106031221e+00 -6.727379761025e-01 5.595075580047e-01 2.073753802451e+00 7.149113908154e+01 -5.796611708472e-04 -5.011606448308e-04 1.573653638205e-04 -1.336283125427e-01 -2.686548814617e-01 9.598643976981e-01 9.973364735760e-03 9.984431092462e-03 6.461441333654e-01 4.877075668929e-03 -1.331789273900e+05 -6.140576733238e-01 0.000000000000e+00 
1730951804 -3.421686229661e+00 1.173311539395e+00 -1.221313867473e+02 8.020710804793e+00 -5.272004984407e+00 -6.009665052586e-01 5.595066983625e-01 2.073755113309e+00 7.101281860822e+01 -5.801918190008e-04 -5.013721752308e-04 1.673708568701e-04 -1.357927131648e-01 -2.677000972394e-01 9.588808778578e-01 9.973108832907e-03 9.984835044323e-03 6.461901960545e-01 4.877771291615e-03 -1.331797092313e+05 -6.471756137129e-01 0.000000000000e+00 
1730951804 -3.493679538181e+00 1.757455087273e+00 -1.207656694813e+02 8.484740826054e+00 -5.329659370193e+00 -6.531868054843e-01 5.595057857230e-01 2.073756571440e+00 7.023677064781e+01 -5.803241813178e-04 -5.011564971134e-04 1.816975311067e-04 -1.370936040315e-01 -2.683922680974e-01 9.581506197405e-01 9.972551239857e-03 9.985388504377e-03 6.462110534550e-01 4.878522722072e-03 -1.331811453368e+05 -7.609670878191e-01 0.000000000000e+00 
1730951804 -3.797247757551e+00 1.046381719390e+00 -1.198883064436e+02 9.020843912820e+00 -5.455116383492e+00 -7.286526457745e-01 5.595049513968e-01 2.073758130683e+00 6.943989039861e+01 -5.811733131083e-04 -5.012250979106e-04 1.856621756286e-04 -1.364659940032e-01 -2.668510504691e-01 9.580930483377e-01 9.972264453071e-03 9.985537970473e-03 6.462662785039e-01 4.878581835143e-03 -1.331823307638e+05 -8.082087659662e-01 0.000000000000e+00 
1730951804 -3.046015591114e+00 3.187274341123e-01 -1.190307079301e+02 9.741728714805e+00 -5.565970781260e+00 -6.614260983450e-01 5.595041105086e-01 2.073759805102e+00 6.836533907130e+01 -5.823550507521e-04 -5.020566061235e-04 1.846418432435e-04 -1.360472358128e-01 -2.632380507871e-01 9.580308759407e-01 9.971574795842e-03 9.985396243437e-03 6.462729393345e-01 4.878478319520e-03 -1.331839642414e+05 -9.072941066686e-01 0.000000000000e+00 
1730951805 -2.948300017427e+00 7.911045588079e-01 -1.201622867667e+02 9.967180369448e+00 -5.962717614014e+00 -6.844596606438e-01 5.595032340964e-01 2.073761609656e+00 6.731077873217e+01 -5.830470708868e-04 -5.018399913674e-04 1.831446690667e-04 -1.339959310439e-01 -2.627260668414e-01 9.578988703922e-01 9.971379732696e-03 9.985316652806e-03 6.463234612668e-01 4.878270225997e-03 -1.331856487526e+05 -1.000004638125e+00 0.000000000000e+00 
1730951805 -2.217219922763e+00 1.418430534698e+00 -1.210196264233e+02 1.027222180788e+01 -6.331039605409e+00 -4.733809109499e-01 5.595023241881e-01 2.073763470658e+00 6.632942972590e+01 -5.842073789482e-04 -5.019205458110e-04 1.771000256106e-04 -1.310843025180e-01 -2.613031151712e-01 9.584399655536e-01 9.971222970306e-03 9.984787103175e-03 6.463388400472e-01 4.876857162835e-03 -1.331870914965e+05 -1.042015423620e+00 0.000000000000e+00 
1730951805 -1.361050856207e+00 1.880348481561e+00 -1.211830344387e+02 1.025834346456e+01 -6.322068301922e+00 -3.619518628717e-01 5.595013979722e-01 2.073765343693e+00 6.562600186666e+01 -5.854727088196e-04 -5.022608048489e-04 1.699912561855e-04 -1.281536277838e-01 -2.593493152267e-01 9.582533179803e-01 9.971153366143e-03 9.983936161302e-03 6.463467329171e-01 4.875102150154e-03 -1.331885968733e+05 -1.095648714360e+00 0.000000000000e+00 
1730951805 -1.248485419451e+00 5.390765415018e-01 -1.193095834718e+02 1.039102872441e+01 -5.890605860015e+00 -3.270400538501e-01 5.595004648280e-01 2.073767271272e+00 6.488440028819e+01 -5.857251395469e-04 -5.018040539082e-04 1.656654178610e-04 -1.261279143791e-01 -2.604661126168e-01 9.586334098402e-01 9.970766098427e-03 9.983709171437e-03 6.463567213164e-01 4.874470580758e-03 -1.331902874077e+05 -1.149946682506e+00 0.000000000000e+00 
1730951805 3.972585291763e-01 1.736727207426e-01 -1.192282116412e+02 1.026084993481e+01 -5.766605695134e+00 2.393804267041e-03 5.594995779551e-01 2.073769220491e+00 6.447258170509e+01 -5.858005022913e-04 -5.012619305523e-04 1.609379978542e-04 -1.244070790432e-01 -2.621710310032e-01 9.585928446895e-01 9.970493516939e-03 9.983209498980e-03 6.463424441510e-01 4.873195606221e-03 -1.331916392038e+05 -1.159064714257e+00 0.000000000000e+00 
1730951805 1.363374615650e+00 4.391733440991e-01 -1.195003964806e+02 9.369564022752e+00 -5.332463555004e+00 3.017897276459e-01 5.594987160034e-01 2.073771108645e+00 6.410449597367e+01 -5.856633977183e-04 -5.005000236284e-04 1.565245462372e-04 -1.228521126757e-01 -2.647650886744e-01 9.599813601182e-01 9.970353973835e-03 9.982927038729e-03 6.463530032768e-01 4.872429547508e-03 -1.331930018206e+05 -1.148293675938e+00 0.000000000000e+00 
1730951806 1.527611754787e+00 2.806707665787e-01 -1.182464149937e+02 8.521478651593e+00 -4.636431211847e+00 2.090743161711e-01 5.594979434077e-01 2.073772843988e+00 6.408015163947e+01 -5.853652933644e-04 -4.994497755832e-04 1.524361386745e-04 -1.213591380933e-01 -2.683808467369e-01 9.600875792718e-01 9.970285518067e-03 9.982597202449e-03 6.463478626521e-01 4.871521793407e-03 -1.331942258609e+05 -1.139215683612e+00 0.000000000000e+00 
1730951806 1.560124315391e+00 -2.021089203190e-01 -1.165090922051e+02 8.113354452346e+00 -4.087617384517e+00 1.865028249601e-01 5.594972405041e-01 2.073774477879e+00 6.413676907194e+01 -5.844993627114e-04 -4.981810872051e-04 1.514997514326e-04 -1.214605377779e-01 -2.729750493118e-01 9.596706985668e-01 9.970459576854e-03 9.982723592623e-03 6.462977862771e-01 4.871648370099e-03 -1.331957089222e+05 -1.184214888018e+00 0.000000000000e+00 
1730951806 1.423086362604e+00 9.765633245401e-01 -1.160774730941e+02 7.584410349284e+00 -3.764969279643e+00 1.440652736452e-01 5.594966117531e-01 2.073776086204e+00 6.415165267819e+01 -5.834745987679e-04 -4.964141658009e-04 1.480149944286e-04 -1.210199233585e-01 -2.796535816413e-01 9.593715760127e-01 9.970466182167e-03 9.982443144771e-03 6.462228475406e-01 4.870708793109e-03 -1.331970643348e+05 -1.196971814547e+00 0.000000000000e+00 
1730951806 1.712842802218e+00 1.674112301986e+00 -1.123343743935e+02 7.021690069797e+00 -2.946751290047e+00 8.420565863049e-02 5.594960656443e-01 2.073777565635e+00 6.410680820231e+01 -5.826084724666e-04 -4.949704122364e-04 1.459279775936e-04 -1.207929121265e-01 -2.851411352577e-01 9.588248370232e-01 9.970262405226e-03 9.982404710606e-03 6.461427332046e-01 4.870043010058e-03 -1.331983414761e+05 -1.185344726511e+00 0.000000000000e+00 
1730951806 2.369421179429e+00 1.021337051237e+00 -1.045340741982e+02 6.706705977552e+00 -1.779740698476e+00 2.244688397224e-01 5.594956654904e-01 2.073778994129e+00 6.399055189566e+01 -5.814225727604e-04 -4.932436575851e-04 1.439293465414e-04 -1.211747506189e-01 -2.920604486875e-01 9.590493092069e-01 9.970223240388e-03 9.982393704294e-03 6.460000747003e-01 4.869507642070e-03 -1.331996147066e+05 -1.167681592833e+00 0.000000000000e+00 
1730951806 3.323871315683e+00 1.980202215355e+00 -9.669543837026e+01 7.221187095364e+00 -9.287536287783e-01 2.302108457204e-01 5.594954486926e-01 2.073780393347e+00 6.383782669618e+01 -5.807338189993e-04 -4.918216960260e-04 1.420829865326e-04 -1.205176856940e-01 -2.975620510491e-01 9.585361068685e-01 9.969941618868e-03 9.982672333688e-03 6.458400210500e-01 4.869272990597e-03 -1.332007558947e+05 -1.125791131482e+00 0.000000000000e+00 
1730951807 3.385431976402e+00 2.298504999973e+00 -8.815350704281e+01 7.612347318993e+00 1.668377084894e-01 3.208260121459e-01 5.594953602776e-01 2.073781799714e+00 6.388738057832e+01 -5.805117588505e-04 -4.916105660867e-04 1.444350713767e-04 -1.209023726939e-01 -2.980101202715e-01 9.580709353646e-01 9.969597198289e-03 9.983388291969e-03 6.456481011948e-01 4.870342003509e-03 -1.332020389439e+05 -1.130390409421e+00 0.000000000000e+00 
1730951807 3.615672627036e+00 1.245556745717e+00 -8.223778560625e+01 7.429082953943e+00 9.422652226176e-01 3.064519850207e-01 5.594954392494e-01 2.073783221374e+00 6.384176732260e+01 -5.802045256531e-04 -4.911802068930e-04 1.460830253421e-04 -1.211225225505e-01 -2.994019402107e-01 9.576116399385e-01 9.969528465553e-03 9.984111134142e-03 6.455113794074e-01 4.871284166796e-03 -1.332035610039e+05 -1.157274546077e+00 0.000000000000e+00 
